name,age,height,citizenship,position,foot,current club,17/18 games,17/18 goals,17/18 assists,17/18 minutes,18/19 games,18/19 goals,18/19 assists,18/19 minutes,19/20 games,19/20 goals,19/20 assists,19/20 minutes,20/21 games,20/21 goals,20/21 assists,20/21 minutes,current league
Guilherme Lazaroni,28.0,182.0,Brazil,Defender - Left-Back,right,Associação Atlética Ponte Preta,12.0,0.0,1080.0,0.0,10.0,0.0,777.0,0.0,32.0,1.0,2610.0,0.0,,,,,Liga NOS
Felipe,21.0,177.0,Brazil,Defender - Left-Back,left,Portimonense SC U23,,,,,18.0,0.0,1509.0,0.0,1.0,0.0,45.0,0.0,4.0,0.0,228.0,0.0,Liga NOS
Fali Candé,22.0,184.0,Portugal  Guinea-Bissau,Defender - Left-Back,left,Portimonense SC,,,,,0.0,0.0,0.0,0.0,37.0,0.0,2914.0,0.0,8.0,0.0,595.0,0.0,Liga NOS
Jamerson,22.0,,Brazil,Defender - Left-Back,left,UFC Almeirim,,,,,0.0,0.0,0.0,0.0,1.0,0.0,90.0,0.0,,,,,Liga NOS
Wilson Manafá,26.0,177.0,Portugal  Guinea-Bissau,Defender - Right-Back,right,FC Porto,22.0,0.0,685.0,0.0,34.0,3.0,2522.0,0.0,45.0,1.0,3190.0,0.0,15.0,0.0,1259.0,0.0,Liga NOS
Emmanuel Hackman,25.0,187.0,Ghana,Defender - Right-Back,right,Portimonense SC,31.0,0.0,2657.0,0.0,16.0,0.0,1004.0,0.0,22.0,2.0,1683.0,0.0,,,,,Liga NOS
Jean Felipe,26.0,179.0,Brazil,Defender - Right-Back,right,SC Covilhã,34.0,1.0,2660.0,0.0,23.0,0.0,1761.0,0.0,20.0,0.0,1686.0,0.0,11.0,0.0,917.0,0.0,Liga NOS
Pedro Sá,27.0,177.0,Portugal,Midfielder - Defensive Midfield,right,Portimonense SC,34.0,2.0,2906.0,0.0,34.0,0.0,2873.0,0.0,29.0,0.0,2344.0,0.0,7.0,0.0,444.0,0.0,Liga NOS
Rômulo,24.0,185.0,Brazil,Midfielder - Defensive Midfield,right,Portimonense SC,30.0,1.0,2165.0,0.0,8.0,0.0,559.0,0.0,24.0,1.0,1231.0,0.0,1.0,1.0,90.0,0.0,Liga NOS
Marcel,28.0,189.0,Brazil,Midfielder - Defensive Midfield,right,Londrina Esporte Clube (PR),10.0,0.0,347.0,0.0,4.0,0.0,113.0,0.0,10.0,1.0,462.0,0.0,,,,,Liga NOS
Ewerton,28.0,181.0,Brazil,Midfielder - Central Midfield,right,Urawa Red Diamonds,29.0,1.0,1856.0,0.0,55.0,6.0,4339.0,0.0,27.0,2.0,1702.0,0.0,,,,,Liga NOS
Matheus Jesus,23.0,186.0,Brazil  Italy,Midfielder - Central Midfield,left,Red Bull Bragantino,18.0,1.0,1650.0,0.0,10.0,0.0,339.0,0.0,19.0,2.0,1326.0,0.0,,,,,Liga NOS
Bruno Reis,21.0,176.0,Portugal,Midfielder - Central Midfield,right,Portimonense SC U23,,,,,3.0,0.0,21.0,0.0,10.0,1.0,255.0,0.0,7.0,0.0,356.0,0.0,Liga NOS
Rafael Barbosa,24.0,173.0,Portugal,Midfielder - Left Midfield,right,CD Tondela,34.0,8.0,3034.0,0.0,20.0,1.0,990.0,0.0,24.0,4.0,1659.0,0.0,10.0,2.0,689.0,0.0,Liga NOS
Ruster,24.0,178.0,Brazil,Midfielder - Left Midfield,right,Londrina Esporte Clube (PR),,,,,29.0,6.0,1136.0,0.0,18.0,1.0,856.0,0.0,,,,,Liga NOS
Fernandinho,26.0,169.0,Brazil,Midfielder - Left Midfield,left,Clube Condeixa,,,,,2.0,0.0,89.0,0.0,2.0,0.0,107.0,0.0,,,,,Liga NOS
Paulinho,26.0,167.0,Brazil,Midfielder - Attacking Midfield,left,Hebei China Fortune,26.0,3.0,2037.0,0.0,28.0,6.0,2109.0,0.0,17.0,1.0,1087.0,0.0,,,,,Liga NOS
Dener,28.0,188.0,Brazil,Midfielder - Attacking Midfield,right,Portimonense SC,34.0,5.0,2194.0,0.0,27.0,4.0,1950.0,0.0,27.0,6.0,1956.0,0.0,10.0,1.0,900.0,0.0,Liga NOS
Lucas Fernandes,23.0,175.0,Brazil,Midfielder - Attacking Midfield,right,Portimonense SC,9.0,0.0,383.0,0.0,30.0,1.0,1882.0,0.0,29.0,2.0,2186.0,0.0,7.0,0.0,579.0,0.0,Liga NOS
Theo Ryuki,25.0,179.0,Japan  Brazil,Midfielder - Attacking Midfield,right,Retired,4.0,0.0,112.0,0.0,1.0,0.0,4.0,0.0,,,,,,,,,Liga NOS
Luquinhas,20.0,167.0,Brazil,Midfielder - Attacking Midfield,right,Portimonense SC,,,,,,,,,12.0,0.0,891.0,0.0,3.0,0.0,81.0,0.0,Liga NOS
Pepê,22.0,,Brazil,Midfielder - Attacking Midfield,right,Clube de Regatas do Flamengo,,,,,1.0,0.0,6.0,0.0,2.0,0.0,29.0,0.0,,,,,Liga NOS
Shoya Nakajima,26.0,164.0,Japan,Forward - Left Winger,right,FC Porto,33.0,10.0,2801.0,0.0,27.0,7.0,2362.0,0.0,28.0,1.0,1316.0,0.0,9.0,0.0,277.0,0.0,Liga NOS
Aylton Boa Morte,27.0,182.0,Portugal  Sao Tome and Principe,Forward - Left Winger,both,Portimonense SC,25.0,0.0,915.0,0.0,38.0,6.0,2747.0,0.0,36.0,5.0,2762.0,0.0,9.0,1.0,516.0,0.0,Liga NOS
Tabata,23.0,178.0,Brazil,Forward - Right Winger,left,Sporting CP,21.0,2.0,1283.0,0.0,33.0,3.0,2349.0,0.0,31.0,1.0,2517.0,0.0,3.0,0.0,68.0,0.0,Liga NOS
Wellington Carvalho,28.0,180.0,Brazil,Forward - Right Winger,both,GD Chaves,33.0,5.0,1695.0,0.0,25.0,3.0,1277.0,0.0,4.0,1.0,63.0,0.0,9.0,0.0,290.0,0.0,Liga NOS
Paulinho Bóia,22.0,170.0,Brazil,Forward - Right Winger,right,São Paulo Futebol Clube,2.0,0.0,23.0,0.0,30.0,3.0,1894.0,0.0,17.0,1.0,578.0,0.0,,,,,Liga NOS
Taofiq Jibril,22.0,181.0,Nigeria,Forward - Right Winger,,MSK Zilina,2.0,0.0,165.0,0.0,2.0,0.0,23.0,0.0,2.0,0.0,210.0,0.0,9.0,3.0,328.0,0.0,Liga NOS
Chidera Ezeh,23.0,186.0,Nigeria,Forward - Second Striker,right,FC Vizela,10.0,0.0,315.0,0.0,3.0,0.0,18.0,0.0,4.0,0.0,59.0,0.0,,,,,Liga NOS
Jackson Martínez,34.0,185.0,Colombia,Forward - Centre-Forward,both,Retired,,,,,28.0,9.0,2323.0,0.0,26.0,3.0,1802.0,0.0,,,,,Liga NOS
João Carlos,25.0,187.0,Brazil,Forward - Centre-Forward,right,GD Estoril Praia,6.0,0.0,242.0,0.0,24.0,1.0,727.0,0.0,4.0,1.0,20.0,0.0,1.0,0.0,18.0,0.0,Liga NOS
Jorge Pires,39.0,179.0,Portugal,Forward - Centre-Forward,right,Retired,26.0,9.0,1270.0,0.0,37.0,17.0,2944.0,0.0,23.0,6.0,1421.0,0.0,,,,,Liga NOS
Léo Jardim,25.0,188.0,Brazil  Italy,Goalkeeper,right,Boavista FC,0.0,0.0,0.0,0.0,38.0,0.0,3420.0,0.0,5.0,0.0,378.0,0.0,10.0,0.0,930.0,0.0,Liga NOS
Giorgi Makaridze,30.0,194.0,Georgia,Goalkeeper,right,UD Almería,0.0,0.0,0.0,0.0,13.0,0.0,1170.0,0.0,37.0,0.0,3285.0,0.0,10.0,0.0,900.0,0.0,Liga NOS
Paulo Vítor,32.0,195.0,Brazil,Goalkeeper,right,GD Chaves,39.0,1.0,3510.0,0.0,8.0,0.0,720.0,0.0,8.0,0.0,720.0,0.0,10.0,0.0,900.0,0.0,Liga NOS
Carlos Alves,22.0,187.0,Portugal,Goalkeeper,right,CD Trofense,0.0,0.0,0.0,0.0,2.0,0.0,210.0,0.0,34.0,0.0,3060.0,0.0,1.0,0.0,90.0,0.0,Liga NOS
Rúben Semedo,26.0,189.0,Portugal  Cape Verde,Defender - Centre-Back,right,Olympiacos Piraeus,5.0,0.0,321.0,0.0,26.0,2.0,2141.0,0.0,45.0,5.0,3883.0,0.0,16.0,0.0,1429.0,0.0,Liga NOS
Nélson Monte,25.0,187.0,Portugal,Defender - Centre-Back,right,Rio Ave FC,33.0,0.0,2806.0,0.0,18.0,0.0,1446.0,0.0,25.0,0.0,2009.0,0.0,7.0,0.0,584.0,0.0,Liga NOS
Toni Borevkovic,23.0,193.0,Croatia,Defender - Centre-Back,right,Rio Ave FC,31.0,1.0,2685.0,0.0,24.0,1.0,2108.0,0.0,38.0,0.0,3328.0,0.0,13.0,0.0,1184.0,0.0,Liga NOS
Messias,26.0,192.0,Brazil,Defender - Centre-Back,right,América Futebol Clube (MG),35.0,1.0,3146.0,0.0,7.0,0.0,494.0,0.0,41.0,1.0,3436.0,0.0,,,,,Liga NOS
Jonathan Buatu,27.0,187.0,Angola  Belgium,Defender - Centre-Back,left,Sint-Truidense VV,17.0,0.0,1331.0,0.0,28.0,0.0,2362.0,0.0,14.0,0.0,1080.0,0.0,10.0,0.0,708.0,0.0,Liga NOS
Miguel Rodrigues,27.0,189.0,Portugal,Defender - Centre-Back,right,Without Club,16.0,0.0,1139.0,0.0,17.0,1.0,1297.0,0.0,,,,,,,,,Liga NOS
Silvério,24.0,186.0,Portugal,Defender - Centre-Back,both,Académica Coimbra,0.0,0.0,0.0,0.0,27.0,2.0,2333.0,0.0,23.0,3.0,1872.0,0.0,13.0,0.0,1160.0,0.0,Liga NOS
Fábio Coentrão,32.0,179.0,Portugal,Defender - Left-Back,left,Rio Ave FC,44.0,1.0,3585.0,0.0,23.0,0.0,1970.0,0.0,,,,,1.0,0.0,45.0,0.0,Liga NOS
Matheus Reis,25.0,183.0,Brazil,Defender - Left-Back,left,Rio Ave FC,2.0,0.0,14.0,0.0,27.0,0.0,2044.0,0.0,37.0,1.0,3100.0,0.0,2.0,0.0,210.0,0.0,Liga NOS
Afonso Figueiredo,27.0,169.0,Portugal,Defender - Left-Back,left,Moreirense FC,13.0,0.0,870.0,0.0,15.0,0.0,1053.0,0.0,22.0,0.0,1693.0,0.0,6.0,0.0,472.0,0.0,Liga NOS
Tiago André,23.0,182.0,Portugal,Defender - Left-Back,left,Leixões SC,,,,,3.0,0.0,238.0,0.0,19.0,0.0,1322.0,0.0,9.0,0.0,606.0,0.0,Liga NOS
Nadjack,26.0,179.0,Guinea-Bissau  Portugal,Defender - Right-Back,right,Grasshopper Club Zurich,14.0,0.0,729.0,0.0,28.0,0.0,2433.0,0.0,0.0,0.0,0.0,0.0,4.0,0.0,296.0,0.0,Liga NOS
Junio,23.0,182.0,Brazil,Defender - Right-Back,right,Rio Ave FC,0.0,0.0,0.0,0.0,14.0,0.0,1233.0,0.0,11.0,0.0,488.0,0.0,,,,,Liga NOS
João Schmidt,27.0,183.0,Brazil,Midfielder - Defensive Midfield,left,Nagoya Grampus,1.0,0.0,24.0,0.0,60.0,7.0,4748.0,0.0,25.0,1.0,1029.0,0.0,,,,,Liga NOS
Filipe Augusto,27.0,183.0,Brazil,Midfielder - Defensive Midfield,left,Rio Ave FC,19.0,0.0,1040.0,0.0,18.0,1.0,1265.0,0.0,35.0,5.0,3025.0,0.0,9.0,0.0,870.0,0.0,Liga NOS
Nikola Jambor,25.0,188.0,Croatia,Midfielder - Defensive Midfield,left,Rio Ave FC,18.0,1.0,1308.0,0.0,30.0,0.0,1661.0,0.0,11.0,0.0,493.0,0.0,8.0,1.0,447.0,0.0,Liga NOS
Leandrinho,27.0,178.0,Brazil,Midfielder - Central Midfield,right,Avaí Futebol Clube (SC),12.0,0.0,785.0,0.0,16.0,0.0,1063.0,0.0,25.0,0.0,1210.0,0.0,,,,,Liga NOS
Tarantini,37.0,188.0,Portugal,Midfielder - Central Midfield,right,Rio Ave FC,38.0,2.0,3381.0,0.0,30.0,1.0,2239.0,0.0,39.0,5.0,3024.0,0.0,11.0,1.0,635.0,0.0,Liga NOS
Diogo Teixeira,21.0,178.0,Portugal  Belgium,Midfielder - Central Midfield,right,Rio Ave FC B,,,,,3.0,0.0,155.0,0.0,33.0,4.0,2555.0,0.0,1.0,0.0,17.0,0.0,Liga NOS
Diego Lopes,26.0,171.0,Brazil,Midfielder - Attacking Midfield,both,Rio Ave FC,20.0,3.0,1158.0,0.0,25.0,4.0,1869.0,0.0,36.0,7.0,2819.0,0.0,12.0,0.0,736.0,0.0,Liga NOS
Joca,24.0,168.0,Portugal,Midfielder - Attacking Midfield,right,Leixões SC,16.0,0.0,376.0,0.0,4.0,0.0,164.0,0.0,9.0,0.0,448.0,0.0,10.0,0.0,630.0,0.0,Liga NOS
Vitó,23.0,180.0,Portugal,Midfielder - Attacking Midfield,left,Casa Pia AC,12.0,1.0,233.0,0.0,7.0,0.0,303.0,0.0,20.0,3.0,1385.0,0.0,11.0,4.0,834.0,0.0,Liga NOS
Nuno Santos,25.0,176.0,Portugal,Forward - Left Winger,left,Sporting CP,32.0,2.0,979.0,0.0,8.0,3.0,594.0,0.0,38.0,5.0,2903.0,0.0,11.0,4.0,756.0,0.0,Liga NOS
Carlos Jr.,25.0,172.0,Brazil,Forward - Left Winger,right,CD Santa Clara,19.0,1.0,1410.0,0.0,7.0,1.0,258.0,0.0,39.0,9.0,2754.0,0.0,9.0,2.0,781.0,0.0,Liga NOS
Murilo,24.0,176.0,Brazil,Forward - Left Winger,left,GD Estoril Praia,25.0,8.0,1766.0,0.0,12.0,0.0,440.0,0.0,22.0,4.0,1227.0,0.0,2.0,0.0,34.0,0.0,Liga NOS
Damien Furtado,23.0,180.0,France,Forward - Left Winger,right,Rio Ave FC B,1.0,0.0,90.0,0.0,17.0,3.0,243.0,0.0,29.0,2.0,1408.0,0.0,,,,,Liga NOS
Galeno,23.0,179.0,Brazil,Forward - Right Winger,right,SC Braga,28.0,6.0,1846.0,0.0,36.0,9.0,2845.0,0.0,41.0,7.0,2520.0,0.0,14.0,5.0,1088.0,0.0,Liga NOS
Gabrielzinho,24.0,171.0,Brazil,Forward - Right Winger,right,Rio Ave FC,13.0,0.0,233.0,0.0,36.0,4.0,2128.0,0.0,27.0,2.0,1390.0,0.0,10.0,1.0,294.0,0.0,Liga NOS
André Silva,23.0,181.0,Brazil,Forward - Right Winger,right,FC Arouca,0.0,0.0,0.0,0.0,5.0,0.0,203.0,0.0,3.0,0.0,284.0,0.0,5.0,1.0,338.0,0.0,Liga NOS
Gelson Dala,24.0,175.0,Angola,Forward - Second Striker,right,Rio Ave FC,13.0,5.0,699.0,0.0,26.0,7.0,1535.0,0.0,23.0,7.0,998.0,0.0,10.0,1.0,513.0,0.0,Liga NOS
Carlos Vinícius,25.0,190.0,Brazil,Forward - Centre-Forward,left,Tottenham Hotspur,38.0,20.0,3403.0,0.0,36.0,16.0,1937.0,0.0,47.0,24.0,2623.0,0.0,7.0,2.0,313.0,0.0,Liga NOS
Bruno Moreira,33.0,185.0,Portugal,Forward - Centre-Forward,right,Rio Ave FC,36.0,4.0,1533.0,0.0,37.0,10.0,2111.0,0.0,33.0,4.0,1525.0,0.0,10.0,1.0,626.0,0.0,Liga NOS
Tomislav Strkalj,24.0,184.0,Croatia,Forward - Centre-Forward,right,CD Tondela,33.0,4.0,2138.0,0.0,30.0,8.0,1900.0,0.0,20.0,0.0,966.0,0.0,7.0,1.0,493.0,0.0,Liga NOS
Said Ahmed Said,27.0,181.0,Italy  Ghana,Forward - Centre-Forward,left,Rio Ave FC,36.0,13.0,2362.0,0.0,21.0,8.0,1137.0,0.0,16.0,2.0,861.0,0.0,1.0,0.0,45.0,0.0,Liga NOS
Ronan,25.0,195.0,Brazil,Forward - Centre-Forward,right,Rio Ave FC,2.0,0.0,56.0,0.0,10.0,5.0,426.0,0.0,31.0,8.0,1054.0,0.0,3.0,0.0,91.0,0.0,Liga NOS
Ricardo Schutte,22.0,183.0,Portugal  South Africa,Forward - Centre-Forward,right,CD Mirandés,,,,,3.0,1.0,211.0,0.0,28.0,7.0,1766.0,0.0,10.0,0.0,617.0,0.0,Liga NOS
João Kuspiosz,26.0,192.0,Brazil,Goalkeeper,right,FC Felgueiras 1932,0.0,0.0,0.0,0.0,2.0,0.0,210.0,0.0,2.0,0.0,210.0,0.0,,,,,Liga NOS
António Filipe,35.0,187.0,Portugal,Goalkeeper,right,Al-Jabalain FC,19.0,0.0,1710.0,0.0,26.0,0.0,2324.0,0.0,5.0,0.0,480.0,0.0,,,,,Liga NOS
Ricardo Nunes,38.0,188.0,Portugal,Goalkeeper,right,Varzim SC,18.0,0.0,1608.0,0.0,16.0,0.0,1366.0,0.0,11.0,0.0,988.0,0.0,11.0,0.0,990.0,0.0,Liga NOS
Marcão,24.0,185.0,Brazil,Defender - Centre-Back,left,Galatasaray SK,25.0,1.0,1851.0,0.0,45.0,3.0,3993.0,0.0,39.0,0.0,3463.0,0.0,14.0,1.0,1245.0,0.0,Liga NOS
Gastón Campi,29.0,193.0,Argentina  Italy,Defender - Centre-Back,left,Trabzonspor,25.0,1.0,2216.0,0.0,29.0,2.0,1999.0,0.0,36.0,0.0,3015.0,0.0,3.0,1.0,243.0,0.0,Liga NOS
Nikola Maras,24.0,189.0,Serbia,Defender - Centre-Back,right,UD Almería,38.0,1.0,3375.0,0.0,31.0,4.0,2697.0,0.0,39.0,3.0,3407.0,0.0,12.0,0.0,997.0,0.0,Liga NOS
Nemanja Calasan,24.0,188.0,Serbia,Defender - Centre-Back,left,GD Chaves,31.0,0.0,2607.0,0.0,28.0,2.0,2243.0,0.0,8.0,0.0,690.0,0.0,1.0,0.0,17.0,0.0,Liga NOS
Hugo Basto,27.0,188.0,Portugal,Defender - Centre-Back,right,GD Estoril Praia,12.0,0.0,921.0,0.0,7.0,0.0,552.0,0.0,18.0,0.0,1548.0,0.0,11.0,2.0,908.0,0.0,Liga NOS
Nuno André Coelho,34.0,190.0,Portugal,Defender - Centre-Back,right,Without Club,11.0,0.0,765.0,0.0,6.0,0.0,426.0,0.0,,,,,,,,,Liga NOS
Djavan,32.0,184.0,Brazil,Defender - Left-Back,left,Without Club,24.0,1.0,1999.0,0.0,25.0,0.0,2114.0,0.0,12.0,0.0,822.0,0.0,,,,,Liga NOS
Luís Martins,28.0,177.0,Portugal,Defender - Left-Back,left,Sporting Kansas City,18.0,0.0,1562.0,0.0,31.0,1.0,2389.0,0.0,14.0,0.0,973.0,0.0,,,,,Liga NOS
Paulinho,29.0,176.0,Portugal,Defender - Right-Back,right,AEK Athens,36.0,0.0,3230.0,0.0,26.0,0.0,2145.0,0.0,28.0,0.0,1973.0,0.0,7.0,0.0,564.0,0.0,Liga NOS
Lionn,31.0,184.0,Brazil  Portugal,Defender - Right-Back,right,Without Club,33.0,1.0,2773.0,0.0,14.0,0.0,1156.0,0.0,13.0,0.0,1138.0,0.0,,,,,Liga NOS
Marlon Rangel,24.0,189.0,Brazil,Defender - Right-Back,right,Lusitânia FC Lourosa,,,,,4.0,1.0,344.0,0.0,0.0,0.0,0.0,0.0,,,,,Liga NOS
Filipe Brigues,30.0,178.0,Portugal,Defender - Right-Back,left,Louletano DC,7.0,0.0,630.0,0.0,4.0,0.0,342.0,0.0,14.0,0.0,853.0,0.0,,,,,Liga NOS
Stephen Eustáquio,23.0,177.0,Canada  Portugal,Midfielder - Defensive Midfield,right,FC Paços de Ferreira,39.0,1.0,3077.0,0.0,24.0,1.0,1983.0,0.0,17.0,0.0,1313.0,0.0,10.0,2.0,891.0,0.0,Liga NOS
Jefferson,27.0,190.0,Brazil,Midfielder - Defensive Midfield,right,UD Vilafranquense,27.0,0.0,1958.0,0.0,25.0,0.0,1785.0,0.0,23.0,0.0,1615.0,0.0,6.0,1.0,481.0,0.0,Liga NOS
Erdem Sen,31.0,180.0,Belgium  Turkey,Midfielder - Defensive Midfield,right,Without Club,21.0,0.0,1336.0,0.0,10.0,0.0,605.0,0.0,2.0,1.0,47.0,0.0,,,,,Liga NOS
Filipe Melo,31.0,189.0,Portugal,Midfielder - Defensive Midfield,right,SC Farense,12.0,0.0,438.0,0.0,8.0,0.0,263.0,0.0,25.0,0.0,2002.0,0.0,5.0,0.0,296.0,0.0,Liga NOS
Bruno Gallo,32.0,182.0,Brazil,Midfielder - Central Midfield,left,Without Club,20.0,4.0,1799.0,0.0,46.0,4.0,3763.0,0.0,,,,,,,,,Liga NOS
Carlos Moura,24.0,180.0,Brazil,Midfielder - Central Midfield,left,Real SC,6.0,1.0,600.0,0.0,16.0,0.0,856.0,0.0,11.0,0.0,319.0,0.0,1.0,0.0,70.0,0.0,Liga NOS
Faissal Zangre,23.0,,Burkina Faso,Midfielder - Central Midfield,right,Without Club,,,,,5.0,1.0,382.0,0.0,,,,,,,,,Liga NOS
Renan Bressan,32.0,182.0,Belarus  Brazil,Midfielder - Attacking Midfield,both,Paraná Clube,35.0,5.0,2635.0,0.0,31.0,1.0,2027.0,0.0,25.0,4.0,2096.0,0.0,,,,,Liga NOS
Costinha,28.0,170.0,Portugal,Midfielder - Attacking Midfield,right,CD Santa Clara,38.0,2.0,3209.0,0.0,24.0,2.0,1219.0,0.0,29.0,1.0,2117.0,0.0,9.0,0.0,361.0,0.0,Liga NOS
João Teixeira,26.0,178.0,Portugal,Midfielder - Attacking Midfield,right,GD Chaves,29.0,2.0,2154.0,0.0,13.0,1.0,389.0,0.0,25.0,1.0,1726.0,0.0,8.0,2.0,593.0,0.0,Liga NOS
Rúben Macedo,24.0,171.0,Portugal  Switzerland,Forward - Left Winger,right,CS Marítimo,27.0,5.0,1658.0,0.0,24.0,5.0,1472.0,0.0,22.0,1.0,838.0,0.0,2.0,0.0,175.0,0.0,Liga NOS
Gevorg Ghazaryan,32.0,180.0,Armenia,Forward - Left Winger,left,AEL Limassol,13.0,1.0,289.0,0.0,20.0,3.0,1174.0,0.0,15.0,0.0,725.0,0.0,3.0,1.0,95.0,0.0,Liga NOS
Avto,29.0,176.0,Georgia  Portugal,Forward - Left Winger,left,Leixões SC,31.0,7.0,2359.0,0.0,21.0,1.0,1153.0,0.0,21.0,1.0,1410.0,0.0,4.0,0.0,295.0,0.0,Liga NOS
Mika Borges,23.0,177.0,Portugal,Forward - Left Winger,right,AD Fafe,,,,,4.0,0.0,82.0,0.0,1.0,0.0,5.0,0.0,1.0,0.0,20.0,0.0,Liga NOS
Luther Singh,23.0,171.0,South Africa,Forward - Right Winger,right,FC Paços de Ferreira,35.0,11.0,2965.0,0.0,26.0,4.0,2172.0,0.0,22.0,3.0,1319.0,0.0,9.0,1.0,736.0,0.0,Liga NOS
Niltinho,27.0,175.0,Brazil,Forward - Right Winger,left,GD Chaves,17.0,2.0,1425.0,0.0,31.0,5.0,1599.0,0.0,4.0,0.0,275.0,0.0,8.0,0.0,292.0,0.0,Liga NOS
Perdigão,29.0,185.0,Brazil,Forward - Right Winger,right,Cuiabá Esporte Clube (MT),22.0,0.0,844.0,0.0,30.0,3.0,1697.0,0.0,5.0,0.0,206.0,0.0,7.0,0.0,395.0,0.0,Liga NOS
William,29.0,182.0,Brazil,Forward - Centre-Forward,right,Al-Feiha FC,29.0,11.0,2314.0,0.0,38.0,6.0,2798.0,0.0,33.0,4.0,2714.0,0.0,,,,,Liga NOS
Platiny,30.0,178.0,Brazil,Forward - Centre-Forward,right,Casa Pia AC,23.0,7.0,938.0,0.0,21.0,4.0,937.0,0.0,26.0,6.0,1610.0,0.0,8.0,1.0,497.0,0.0,Liga NOS
André Luis,26.0,184.0,Brazil,Forward - Centre-Forward,right,Moreirense FC,16.0,1.0,663.0,0.0,20.0,5.0,1085.0,0.0,30.0,16.0,2118.0,0.0,7.0,1.0,433.0,0.0,Liga NOS
João Paredes,24.0,189.0,Portugal,Forward - Centre-Forward,right,CD Trofense,4.0,1.0,296.0,0.0,16.0,2.0,513.0,0.0,9.0,1.0,313.0,0.0,1.0,0.0,61.0,0.0,Liga NOS
Charles,26.0,186.0,Brazil,Goalkeeper,right,CS Marítimo,31.0,0.0,2746.0,0.0,25.0,0.0,2280.0,0.0,13.0,0.0,1170.0,0.0,3.0,0.0,300.0,0.0,Liga NOS
Amir Abedzadeh,27.0,186.0,Iran,Goalkeeper,right,CS Marítimo,15.0,0.0,1360.0,0.0,14.0,0.0,1260.0,0.0,26.0,0.0,2370.0,0.0,7.0,0.0,630.0,0.0,Liga NOS
Rafael Broetto,30.0,195.0,Brazil  Portugal,Goalkeeper,right,FK Panevezys,0.0,0.0,0.0,0.0,15.0,0.0,1257.0,0.0,23.0,0.0,1995.0,0.0,,,,,Liga NOS
Matthew Nogueira,22.0,191.0,Canada  Portugal,Goalkeeper,,Unknown,,,,,2.0,0.0,180.0,0.0,1.0,0.0,90.0,0.0,,,,,Liga NOS
Pedro Mateus,24.0,189.0,Portugal,Goalkeeper,left,CS Marítimo B,,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,90.0,0.0,Liga NOS
Zainadine Júnior,32.0,180.0,Mozambique,Defender - Centre-Back,right,CS Marítimo,38.0,1.0,3437.0,0.0,33.0,1.0,2970.0,0.0,33.0,3.0,3000.0,0.0,7.0,1.0,624.0,0.0,Liga NOS
Douglas Grolli,31.0,189.0,Brazil,Defender - Centre-Back,right,Avispa Fukuoka,18.0,2.0,1564.0,0.0,13.0,0.0,1047.0,0.0,35.0,2.0,2954.0,0.0,,,,,Liga NOS
Renê,28.0,187.0,Brazil,Defender - Centre-Back,both,CS Marítimo,29.0,0.0,2348.0,0.0,12.0,0.0,1005.0,0.0,35.0,1.0,3016.0,0.0,10.0,0.0,749.0,0.0,Liga NOS
Lucas Áfrico,25.0,188.0,Brazil,Defender - Centre-Back,left,CS Marítimo,,,,,24.0,1.0,1961.0,0.0,23.0,0.0,2067.0,0.0,8.0,0.0,744.0,0.0,Liga NOS
Marcão,25.0,188.0,Brazil,Defender - Centre-Back,right,Sampaio Corrêa Futebol Clube (MA),,,,,9.0,0.0,745.0,0.0,1.0,0.0,90.0,0.0,,,,,Liga NOS
Mamadou Traoré,26.0,191.0,Mali,Defender - Centre-Back,right,SC União Torreense,,,,,1.0,0.0,90.0,0.0,31.0,2.0,2790.0,0.0,1.0,0.0,90.0,0.0,Liga NOS
Francisco Simbine,23.0,184.0,Mozambique,Defender - Centre-Back,right,CS Marítimo U23,,,,,1.0,0.0,90.0,0.0,14.0,0.0,1252.0,0.0,1.0,0.0,90.0,0.0,Liga NOS
Fábio China,28.0,179.0,Portugal,Defender - Left-Back,left,CS Marítimo,16.0,0.0,1312.0,0.0,26.0,0.0,2333.0,0.0,17.0,0.0,1515.0,0.0,6.0,0.0,417.0,0.0,Liga NOS
Rúben,30.0,183.0,Portugal,Defender - Left-Back,left,Without Club,20.0,0.0,1749.0,0.0,14.0,0.0,1108.0,0.0,21.0,1.0,1866.0,0.0,,,,,Liga NOS
Cristiano David,21.0,179.0,Portugal,Defender - Left-Back,left,CS Marítimo B,,,,,1.0,0.0,18.0,0.0,,,,,1.0,0.0,11.0,0.0,Liga NOS
Bebeto,30.0,174.0,Brazil,Defender - Right-Back,right,CD Tondela,41.0,2.0,3681.0,0.0,26.0,0.0,2192.0,0.0,19.0,0.0,1574.0,0.0,8.0,0.0,417.0,0.0,Liga NOS
Coronas,30.0,178.0,Portugal,Defender - Right-Back,right,FC Penafiel,0.0,0.0,0.0,0.0,33.0,0.0,2675.0,0.0,17.0,0.0,1440.0,0.0,11.0,0.0,904.0,0.0,Liga NOS
Nanú,26.0,177.0,Guinea-Bissau  Portugal,Defender - Right-Back,right,FC Porto,1.0,0.0,90.0,0.0,17.0,0.0,1450.0,0.0,35.0,2.0,3022.0,0.0,7.0,1.0,405.0,0.0,Liga NOS
